,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,DAY,MONTH,YEAR
1267,10114,41,117.45,9,4815.45,2059,Shipped,Trucks and Buses,121,S18_4600,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Medium,1,4,2018
1268,10126,50,141.66,5,7083.0,2003,Shipped,Trucks and Buses,121,S18_4600,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Large,28,5,2018
1269,10140,40,115.03,5,4601.2,1947,Shipped,Trucks and Buses,121,S18_4600,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Medium,24,7,2018
1270,10150,49,131.98,2,6467.02,1891,Shipped,Trucks and Buses,121,S18_4600,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,19,9,2018
1271,10164,45,111.39,3,5012.55,1860,Resolved,Trucks and Buses,121,S18_4600,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Medium,21,10,2018
1272,10175,47,108.97,10,5121.59,1845,Shipped,Trucks and Buses,121,S18_4600,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,6,11,2018
1273,10183,21,116.24,2,2441.04,1839,Shipped,Trucks and Buses,121,S18_4600,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,13,11,2018
1274,10194,32,133.19,5,4262.08,1828,Shipped,Trucks and Buses,121,S18_4600,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,25,11,2018
1275,10207,47,141.66,16,6658.02,1815,Shipped,Trucks and Buses,121,S18_4600,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Medium,9,12,2018
1276,10217,38,118.66,5,4509.08,1759,Shipped,Trucks and Buses,121,S18_4600,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,4,2,2019
1277,10229,41,115.03,10,4716.23,1725,Shipped,Trucks and Buses,121,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,11,3,2019
1278,10245,21,113.82,3,2390.22,1672,Shipped,Trucks and Buses,121,S18_4600,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Small,4,5,2019
1279,10259,41,113.82,13,4666.62,1631,Shipped,Trucks and Buses,121,S18_4600,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,15,6,2019
1280,10270,38,141.66,3,5383.08,1598,Shipped,Trucks and Buses,121,S18_4600,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,19,7,2019
1281,10281,25,99.29,10,2482.25,1568,Shipped,Trucks and Buses,121,S18_4600,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,19,8,2019
1282,10291,48,110.18,5,5288.64,1549,Shipped,Trucks and Buses,121,S18_4600,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,8,9,2019
1283,10305,22,99.29,14,2184.38,1515,Shipped,Trucks and Buses,121,S18_4600,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Small,13,10,2019
1284,10313,28,102.92,8,2881.76,1507,Shipped,Trucks and Buses,121,S18_4600,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,22,10,2019
1285,10323,47,131.98,1,6203.06,1494,Shipped,Trucks and Buses,121,S18_4600,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Medium,5,11,2019
1286,10334,49,138.03,4,6763.47,1481,On Hold,Trucks and Buses,121,S18_4600,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Medium,19,11,2019
1287,10347,45,130.77,4,5884.65,1472,Shipped,Trucks and Buses,121,S18_4600,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,29,11,2019
1288,10357,28,127.13,2,3559.64,1462,Shipped,Trucks and Buses,121,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,10,12,2019
1289,10370,29,57.53,6,1668.37,1422,Shipped,Trucks and Buses,121,S18_4600,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,20,1,2020
1290,10382,39,125.4,1,4890.6,1395,Shipped,Trucks and Buses,121,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,17,2,2020
1291,10411,46,113.82,3,5235.72,1322,Shipped,Trucks and Buses,121,S18_4600,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Medium,1,5,2020
1292,10425,38,113.82,13,4325.16,1293,In Process,Trucks and Buses,121,S18_4600,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,31,5,2020
1293,10103,41,47.29,9,1938.89,2147,Shipped,Vintage Cars,50,S18_4668,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,29,1,2018
1294,10113,50,49.81,3,2490.5,2092,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,26,3,2018
1295,10126,43,53.83,9,2314.69,2030,Shipped,Vintage Cars,50,S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,28,5,2018
1296,10140,29,43.27,9,1254.83,1974,Shipped,Vintage Cars,50,S18_4668,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small,24,7,2018
1297,10150,30,42.76,6,1282.8,1918,Shipped,Vintage Cars,50,S18_4668,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,19,9,2018
1298,10164,25,53.83,7,1345.75,1887,Resolved,Vintage Cars,50,S18_4668,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Small,21,10,2018
1299,10174,49,44.78,2,2194.22,1872,Shipped,Vintage Cars,50,S18_4668,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Small,6,11,2018
1300,10183,40,49.3,6,1972.0,1866,Shipped,Vintage Cars,50,S18_4668,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,13,11,2018
1301,10194,41,44.78,9,1835.98,1855,Shipped,Vintage Cars,50,S18_4668,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,25,11,2018
1302,10206,21,53.33,4,1119.93,1846,Shipped,Vintage Cars,50,S18_4668,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small,5,12,2018
1303,10215,46,45.28,1,2082.88,1792,Shipped,Vintage Cars,50,S18_4668,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Small,29,1,2019
1304,10229,39,40.25,14,1569.75,1752,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,11,3,2019
1305,10245,45,59.87,7,2694.15,1699,Shipped,Vintage Cars,50,S18_4668,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Small,4,5,2019
1306,10258,21,59.87,4,1257.27,1658,Shipped,Vintage Cars,50,S18_4668,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small,15,6,2019
1307,10270,44,58.36,7,2567.84,1625,Shipped,Vintage Cars,50,S18_4668,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,19,7,2019
1308,10281,44,59.87,14,2634.28,1595,Shipped,Vintage Cars,50,S18_4668,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Small,19,8,2019
1309,10291,29,51.82,9,1502.78,1576,Shipped,Vintage Cars,50,S18_4668,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,8,9,2019
1310,10304,34,49.3,4,1676.2,1544,Shipped,Vintage Cars,50,S18_4668,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small,11,10,2019
1311,10312,39,56.85,1,2217.15,1535,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,21,10,2019
1312,10324,38,179.79,6,6832.02,1521,Shipped,Vintage Cars,50,S18_4668,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Medium,5,11,2019
1313,10348,29,245.2,6,7110.8,1526,Shipped,Vintage Cars,50,S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Large,1,11,2019
1314,10358,30,176.76,8,5302.8,1488,Shipped,Vintage Cars,50,S18_4668,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,10,12,2019
1315,10370,20,136.5,2,2730.0,1448,Shipped,Vintage Cars,50,S18_4668,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,20,1,2020
1316,10382,39,200.7,2,7827.3,1421,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Large,17,2,2020
1317,10411,35,59.87,7,2095.45,1348,Shipped,Vintage Cars,50,S18_4668,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Small,1,5,2020
1318,10424,26,59.87,4,1556.62,1319,In Process,Vintage Cars,50,S18_4668,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,31,5,2020
1319,10108,44,126.48,11,5565.12,2140,Shipped,Classic Cars,148,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium,3,3,2018
1320,10122,28,127.97,15,3583.16,2075,Shipped,Classic Cars,148,S18_4721,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Medium,8,5,2018
1321,10135,31,151.78,12,4705.18,2021,Shipped,Classic Cars,148,S18_4721,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2,7,2018
1322,10146,29,153.26,1,4444.54,1959,Shipped,Classic Cars,148,S18_4721,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium,3,9,2018
1323,10169,33,148.8,7,4910.4,1898,Shipped,Classic Cars,148,S18_4721,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,4,11,2018
1324,10180,44,126.48,2,5565.12,1892,Shipped,Classic Cars,148,S18_4721,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Medium,11,11,2018
1325,10191,32,132.43,8,4237.76,1884,Shipped,Classic Cars,148,S18_4721,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Medium,20,11,2018
1326,10211,41,138.38,7,5673.58,1829,Shipped,Classic Cars,148,S18_4721,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium,15,1,2019
1327,10225,35,150.29,14,5260.15,1792,Shipped,Classic Cars,148,S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,22,2,2019
1328,10238,44,144.34,8,6350.96,1747,Shipped,Classic Cars,148,S18_4721,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,9,4,2019
1329,10252,26,136.9,4,3559.4,1701,Shipped,Classic Cars,148,S18_4721,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium,26,5,2019
1330,10264,20,120.53,2,2410.6,1667,Shipped,Classic Cars,148,S18_4721,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small,30,6,2019
1331,10276,48,119.04,8,5713.92,1635,Shipped,Classic Cars,148,S18_4721,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Medium,2,8,2019
1332,10287,34,126.48,17,4300.32,1608,Shipped,Classic Cars,148,S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,30,8,2019
1333,10299,49,162.19,2,7947.31,1578,Shipped,Classic Cars,148,S18_4721,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Large,30,9,2019
1334,10310,40,133.92,15,5356.8,1563,Shipped,Classic Cars,148,S18_4721,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Medium,16,10,2019
1335,10319,45,175.58,3,7901.1,1546,Shipped,Classic Cars,148,S18_4721,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,10022,USA,Kuo,Kee,Large,3,11,2019
1336,10330,50,122.02,4,6101.0,1534,Shipped,Classic Cars,148,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium,16,11,2019
1337,10342,38,165.17,11,6276.46,1527,Shipped,Classic Cars,148,S18_4721,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,24,11,2019
1338,10355,25,168.14,2,4203.5,1515,Shipped,Classic Cars,148,S18_4721,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,7,12,2019
1339,10363,28,58.18,13,1629.04,1486,Shipped,Classic Cars,148,S18_4721,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small,6,1,2020
1340,10378,49,67.14,8,3289.86,1452,Shipped,Classic Cars,148,S18_4721,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,10,2,2020
1341,10390,49,140.06,3,6862.94,1430,Shipped,Classic Cars,148,S18_4721,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,4,3,2020
1342,10110,42,61.29,9,2574.18,2148,Shipped,Classic Cars,71,S18_4933,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,18,3,2018
1343,10124,23,57.73,8,1327.79,2085,Shipped,Classic Cars,71,S18_4933,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small,21,5,2018
1344,10148,29,81.25,2,2356.25,1973,Shipped,Classic Cars,71,S18_4933,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,11,9,2018
1345,10161,25,80.54,1,2013.5,1938,Shipped,Classic Cars,71,S18_4933,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,17,10,2018
1346,10173,39,71.98,15,2807.22,1920,Shipped,Classic Cars,71,S18_4933,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,5,11,2018
1347,10182,44,69.84,12,3072.96,1914,Shipped,Classic Cars,71,S18_4933,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,12,11,2018
1348,10193,25,76.26,16,1906.5,1906,Shipped,Classic Cars,71,S18_4933,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,21,11,2018
1349,10204,45,76.26,6,3431.7,1896,Shipped,Classic Cars,71,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,2,12,2018
1350,10213,25,83.39,2,2084.75,1846,Shipped,Classic Cars,71,S18_4933,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,Small,22,1,2019
1351,10227,37,57.73,12,2136.01,1808,Shipped,Classic Cars,71,S18_4933,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2,3,2019
1352,10241,30,66.99,4,2009.7,1767,Shipped,Classic Cars,71,S18_4933,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,Small,13,4,2019
1353,10267,36,75.55,1,2719.8,1683,Shipped,Classic Cars,71,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small,7,7,2019
1354,10279,26,60.58,1,1575.08,1651,Shipped,Classic Cars,71,S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,9,8,2019
1355,10288,23,73.41,7,1688.43,1629,Shipped,Classic Cars,71,S18_4933,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,1,9,2019
1356,10302,23,72.7,3,1672.1,1960,Shipped,Classic Cars,71,S18_4933,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Small,6,10,2018
1357,10311,25,66.99,2,1674.75,1586,Shipped,Classic Cars,71,S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,16,10,2019
1358,10332,21,165.38,3,3472.98,1555,Shipped,Classic Cars,71,S18_4933,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,17,11,2019
1359,10344,26,63.43,5,1649.18,1548,Shipped,Classic Cars,71,S18_4933,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Small,25,11,2019
1360,10367,44,85.25,9,3751.0,1501,Resolved,Classic Cars,71,S18_4933,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Medium,12,1,2020
1361,10380,24,189.0,2,4536.0,1467,Shipped,Classic Cars,71,S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,16,2,2020
1362,10407,66,66.99,4,4421.34,1402,On Hold,Classic Cars,71,S18_4933,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,22,4,2020
1363,10420,36,57.73,7,2078.28,1366,In Process,Classic Cars,71,S18_4933,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,29,5,2020
1364,10110,36,85.25,13,3069.0,2170,Shipped,Classic Cars,73,S24_1046,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,18,3,2018
1365,10124,22,77.9,12,1713.8,2107,Shipped,Classic Cars,73,S24_1046,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small,21,5,2018
1366,10148,25,60.26,6,1506.5,1995,Shipped,Classic Cars,73,S24_1046,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,11,9,2018
1367,10161,37,72.76,5,2692.12,1960,Shipped,Classic Cars,73,S24_1046,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,17,10,2018
1368,10172,32,75.69,3,2422.08,1942,Shipped,Classic Cars,73,S24_1046,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Small,5,11,2018
1369,10182,47,74.22,16,3488.34,1936,Shipped,Classic Cars,73,S24_1046,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,12,11,2018
1370,10192,37,69.82,4,2583.34,1929,Shipped,Classic Cars,73,S24_1046,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Small,20,11,2018
1371,10204,20,62.47,10,1249.4,1918,Shipped,Classic Cars,73,S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small,2,12,2018
1372,10212,41,82.31,3,3374.71,1874,Shipped,Classic Cars,73,S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,16,1,2019
1373,10226,21,60.26,1,1265.46,1834,Shipped,Classic Cars,73,S24_1046,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Small,26,2,2019
1374,10241,22,76.43,8,1681.46,1789,Shipped,Classic Cars,73,S24_1046,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,Small,13,4,2019
1375,10267,40,80.1,5,3204.0,1705,Shipped,Classic Cars,73,S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,7,7,2019
1376,10279,32,74.96,5,2398.72,1673,Shipped,Classic Cars,73,S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,9,8,2019
1377,10288,36,66.14,11,2381.04,1651,Shipped,Classic Cars,73,S24_1046,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,1,9,2019
1378,10301,27,72.02,1,1944.54,1983,Shipped,Classic Cars,73,S24_1046,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small,5,10,2018
1379,10311,26,87.45,6,2273.7,1608,Shipped,Classic Cars,73,S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,16,10,2019
1380,10321,30,70.55,3,2116.5,1590,Shipped,Classic Cars,73,S24_1046,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Small,4,11,2019
1381,10332,23,56.84,4,1307.32,1578,Shipped,Classic Cars,73,S24_1046,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,17,11,2019
1382,10344,29,59.53,7,1726.37,1571,Shipped,Classic Cars,73,S24_1046,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Small,25,11,2019
1383,10367,21,60.37,10,1267.77,1524,Resolved,Classic Cars,73,S24_1046,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Small,12,1,2020
1384,10380,34,101.23,3,3441.82,1490,Shipped,Classic Cars,73,S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,16,2,2020
1385,10407,26,76.43,8,1987.18,1425,On Hold,Classic Cars,73,S24_1046,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small,22,4,2020
1386,10420,60,64.67,11,3880.2,1389,In Process,Classic Cars,73,S24_1046,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,29,5,2020
1387,10104,35,55.49,6,1942.15,2239,Shipped,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,31,1,2018
1388,10115,47,69.36,2,3259.92,2177,Shipped,Classic Cars,57,S24_1444,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Medium,4,4,2018
1389,10127,20,60.69,8,1213.8,2118,Shipped,Classic Cars,57,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Small,3,6,2018
1390,10141,20,54.33,2,1086.6,2060,Shipped,Classic Cars,57,S24_1444,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small,1,8,2018
1391,10152,25,65.31,4,1632.75,2006,Shipped,Classic Cars,57,S24_1444,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,Small,25,9,2018
1392,10165,25,69.36,9,1734.0,1980,Shipped,Classic Cars,57,S24_1444,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,22,10,2018
1393,10176,27,68.78,8,1857.06,1966,Shipped,Classic Cars,57,S24_1444,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,6,11,2018
